ENABLE_SPOTTING,ENABLE_SURFACE_FIRE_SPOTTING,SURFACE_FIRE_SPOTTING_PERCENT,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_TYPE,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_HI,NEMBERS_MAX_HI,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CROWN_FIRE_SPOTTING_PERCENT_MAX,PIGN_MAX,CROWN_FIRE_MODEL,WIND_SPEED,WIND_DIRECTION,CC,CBH,CH,CBD,M1,M10,M100
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,53.59375,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.28125,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,19.375,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,112.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.018750000000000003,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,-2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,5.6875,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,-0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.9375,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.4375
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.71875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.65625,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.53125,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.21875,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1689.84375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.21875,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.803125,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.746875,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,2.09375,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.353125,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.634375,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,10.28125,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.15625,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,3.125,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,112.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.056249999999999994,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,-2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,3.0625,0.08125000000000002,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,-0.08125,-0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,0.3125,0.0625,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.3125,-0.5625
0.21875,0.84375,0.09375,3187.5,1.40625,1193.59375,2.15625,0.521875,0.859375,4.90625,0.746875,0.353125,4.09375,0.78125,9.375,-247.5,0.08125000000000002,2.1875,-1.3125,0.08125000000000002,-0.3125,0.0625,-0.3125
0.21875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.84375,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.09375,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.40625,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1193.59375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.15625,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.521875,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.859375,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,4.90625,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.746875,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.353125,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,4.09375,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.78125,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,9.375,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,-247.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.08125000000000002,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,-1.3125,-0.08125,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,0.08125000000000002,0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,-0.3125,0.3125,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.0625,-0.3125
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.5625
0.71875,0.65625,0.53125,3187.5,1.21875,1689.84375,2.21875,0.803125,0.746875,2.09375,0.353125,0.634375,10.28125,0.15625,3.125,112.5,0.056249999999999994,-2.1875,3.0625,-0.08125,0.3125,0.3125,-0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.40625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.96875,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.21875,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,4312.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.90625,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1069.53125,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.65625,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.184375,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,1.15625,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.184375,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.915625,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,53.59375,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.46875,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,16.875,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,-112.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.0062500000000000056,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,4.6875,-3.9375,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.0625,-0.03125,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.06875,0.0625,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.4375,-0.3125,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.5625,0.3125
0.15625,0.15625,0.53125,5062.5,1.84375,1317.65625,2.96875,0.240625,0.578125,3.34375,0.690625,0.521875,35.03125,0.34375,10.625,337.5,-0.08125,-2.1875,-3.9375,-0.03125,0.0625,-0.3125,0.8125
0.15625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.15625,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.53125,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,5062.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.84375,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1317.65625,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.96875,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.240625,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,3.34375,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.690625,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.521875,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,35.03125,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.34375,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,10.625,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,337.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.08125,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,-2.1875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.9375,-0.06875,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.03125,0.4375,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.0625,-0.5625,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.3125,0.8125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.3125
0.40625,0.96875,0.21875,4312.5,1.90625,1069.53125,2.65625,0.184375,0.578125,1.15625,0.184375,0.915625,53.59375,0.46875,16.875,-112.5,-0.0062500000000000056,4.6875,-3.0625,-0.06875,0.4375,-0.5625,0.8125
0.65625,0.65625,0.03125,2062.5,1.34375,325.15625,2.46875,0.690625,0.12812500000000002,5.84375,0.240625,0.971875,84.53125,0.84375,0.625,-22.5,0.018750000000000003,2.8125,3.0625,0.06875,-0.9375,0.6875,-0.6875
0.90625,0.65625,0.03125,2062.5,1.34375,325.15625,2.46875,0.690625,0.12812500000000002,5.84375,0.240625,0.971875,84.53125,0.84375,0.625,-22.5,0.018750000000000003,2.8125,3.0625,0.06875,-0.9375,0.6875,-0.6875
0.65625,0.46875,0.03125,2062.5,1.34375,325.15625,2.46875,0.690625,0.12812500000000002,5.84375,0.240625,0.971875,84.53125,0.84375,0.625,-22.5,0.018750000000000003,2.8125,3.0625,0.06875,-0.9375,0.6875,-0.6875
